~id,~label,~from,~to,relationshipkey:String,value:String,effectivedate:String,sshPrnamt:String,sshPrnamtType:String
0001037389:94946T106:324432:20181113:1012300:SH,13F-HR,"0001037389","94946T106","20181113:0001037389:94946T106:RENAISSANCE TECHNOLOGIES LLC:324432","324432","20181113","1012300","SH"
0001039765:172755100:358:20180810:9340:SH,13F-HR,"0001039765","172755100","20180810:0001039765:172755100:ING GROEP NV:358","358","20180810","9340","SH"
0000102909:700517105:6983:20181123:212756:SH,13F-HR/A,"0000102909","700517105","20181123:0000102909:700517105:VANGUARD GROUP INC:6983","6983","20181123","212756","SH"
0001039765:816851109:395:20181106:3469:SH,13F-HR,"0001039765","816851109","20181106:0001039765:816851109:ING GROEP NV:395","395","20181106","3469","SH"
0000102909:62857M105:190477:20181123:2921428:SH,13F-HR/A,"0000102909","62857M105","20181123:0000102909:62857M105:VANGUARD GROUP INC:190477","190477","20181123","2921428","SH"
0001029730:876030107:8:20181114:160:SH,13F-HR,"0001029730","876030107","20181114:0001029730:876030107:LADENBURG THALMANN FINANCIAL SERVICES INC.:8","8","20181114","160","SH"
0001037763:38141G104:1878:20181005:8513:SH,13F-HR,"0001037763","38141G104","20181005:0001037763:38141G104:OPTIMUM INVESTMENT ADVISORS:1878","1878","20181005","8513","SH"
0001040188:G9319H102:2307:20180802:34125:SH,13F-HR,"0001040188","G9319H102","20180802:0001040188:G9319H102:VICTORY CAPITAL MANAGEMENT INC:2307","2307","20180802","34125","SH"
0001040188:01973R101:17150:20180802:423572:SH,13F-HR,"0001040188","01973R101","20180802:0001040188:01973R101:VICTORY CAPITAL MANAGEMENT INC:17150","17150","20180802","423572","SH"
0000102909:702149105:76:20181114:5640:SH,13F-HR,"0000102909","702149105","20181114:0000102909:702149105:VANGUARD GROUP INC:76","76","20181114","5640","SH"
0001055951:74257L108:76139:20181114:2605713:SH,13F-HR,"0001055951","74257L108","20181114:0001055951:74257L108:ORBIMED ADVISORS LLC:76139","76139","20181114","2605713","SH"
0000102909:14070T102:166:20181123:9926:SH,13F-HR/A,"0000102909","14070T102","20181123:0000102909:14070T102:VANGUARD GROUP INC:166","166","20181123","9926","SH"
0001616654:053015103:10:20181009:69:SH,13F-HR,"0001616654","053015103","20181009:0001616654:053015103:NEXT Financial Group, Inc:10","10","20181009","69","SH"
0001002912:278642103:24:20181113:716:SH,13F-HR,"0001002912","278642103","20181113:0001002912:278642103:SHINE INVESTMENT ADVISORY SERVICES INC:24","24","20181113","716","SH"
0001029730:531229607:15:20181114:351:SH,13F-HR,"0001029730","531229607","20181114:0001029730:531229607:LADENBURG THALMANN FINANCIAL SERVICES INC.:15","15","20181114","351","SH"
0001040188:447011107:2712:20181101:99606:SH,13F-HR,"0001040188","447011107","20181101:0001040188:447011107:VICTORY CAPITAL MANAGEMENT INC:2712","2712","20181101","99606","SH"
0001029730:806857108:191:20181114:3101:SH,13F-HR,"0001029730","806857108","20181114:0001029730:806857108:LADENBURG THALMANN FINANCIAL SERVICES INC.:191","191","20181114","3101","SH"
0001029730:46432F388:61:20181114:696:SH,13F-HR,"0001029730","46432F388","20181114:0001029730:46432F388:LADENBURG THALMANN FINANCIAL SERVICES INC.:61","61","20181114","696","SH"
0001115418:828730200:6580:20181107:223423:SH,13F-HR,"0001115418","828730200","20181107:0001115418:828730200:RHUMBLINE ADVISERS:6580","6580","20181107","223423","SH"
0001616654:500767306:1:20181009:21:SH,13F-HR,"0001616654","500767306","20181009:0001616654:500767306:NEXT Financial Group, Inc:1","1","20181009","21","SH"
0001015083:875372203:17671:20180731:802516:SH,13F-HR,"0001015083","875372203","20180731:0001015083:875372203:EMERALD ADVISERS INC/PA:17671","17671","20180731","802516","SH"
0001008937:594918104:10222:20180710:103662:SH,13F-HR,"0001008937","594918104","20180710:0001008937:594918104:TRUST CO OF TOLEDO NA /OH/:10222","10222","20180710","103662","SH"
0001029730:410345102:40:20181114:2196:SH,13F-HR,"0001029730","410345102","20181114:0001029730:410345102:LADENBURG THALMANN FINANCIAL SERVICES INC.:40","40","20181114","2196","SH"
0001008322:858912108:2:20180809:25:SH,13F-HR,"0001008322","858912108","20180809:0001008322:858912108:THOMPSON SIEGEL & WALMSLEY LLC:2","2","20180809","25","SH"
0001037763:65473P105:0:20181005:500:SH,13F-HR,"0001037763","65473P105","20181005:0001037763:65473P105:OPTIMUM INVESTMENT ADVISORS:0","0","20181005","500","SH"
0001026710:007786106:4006:20181113:972445:SH,13F-HR,"0001026710","007786106","20181113:0001026710:007786106:GRANAHAN INVESTMENT MANAGEMENT INC/MA:4006","4006","20181113","972445","SH"
0001029730:67073B106:955:20181114:102987:SH,13F-HR,"0001029730","67073B106","20181114:0001029730:67073B106:LADENBURG THALMANN FINANCIAL SERVICES INC.:955","955","20181114","102987","SH"
0001006435:717081103:514:20181010:11661:SH,13F-HR,"0001006435","717081103","20181010:0001006435:717081103:PIONEER TRUST BANK N A/OR:514","514","20181010","11661","SH"
0000102909:126600105:264852:20181114:11866138:SH,13F-HR,"0000102909","126600105","20181114:0000102909:126600105:VANGUARD GROUP INC:264852","264852","20181114","11866138","SH"
0001483339:025932104:6871:20181113:61920:SH,13F-HR,"0001483339","025932104","20181113:0001483339:025932104:Walthausen & Co., LLC:6871","6871","20181113","61920","SH"
0001029730:33737J182:108:20181114:4316:SH,13F-HR,"0001029730","33737J182","20181114:0001029730:33737J182:LADENBURG THALMANN FINANCIAL SERVICES INC.:108","108","20181114","4316","SH"
0001013536:469814107:1429:20180813:22511:SH,13F-HR,"0001013536","469814107","20180813:0001013536:469814107:AJO, LP:1429","1429","20180813","22511","SH"
0001037389:360271100:1249:20181113:75045:SH,13F-HR,"0001037389","360271100","20181113:0001037389:360271100:RENAISSANCE TECHNOLOGIES LLC:1249","1249","20181113","75045","SH"
0001036325:064058100:894236:20181113:17537478:SH,13F-HR,"0001036325","064058100","20181113:0001036325:064058100:DAVIS SELECTED ADVISERS:894236","894236","20181113","17537478","SH"
0001084208:33740F805:2770:20180814:56305:SH,13F-HR,"0001084208","33740F805","20180814:0001084208:33740F805:RAYMOND JAMES & ASSOCIATES:2770","2770","20180814","56305","SH"
0001586052:531229607:1:20181113:24:SH,13F-HR,"0001586052","531229607","20181113:0001586052:531229607:Focused Wealth Management, Inc:1","1","20181113","24","SH"
0000102909:749527107:513:20181114:32702:SH,13F-HR,"0000102909","749527107","20181114:0000102909:749527107:VANGUARD GROUP INC:513","513","20181114","32702","SH"
0001062842:099502106:5086:20181109:102472:SH,13F-HR,"0001062842","099502106","20181109:0001062842:099502106:BOSTON ADVISORS LLC:5086","5086","20181109","102472","SH"
0001037389:91914J102:2837:20181113:74900:SH,13F-HR,"0001037389","91914J102","20181113:0001037389:91914J102:RENAISSANCE TECHNOLOGIES LLC:2837","2837","20181113","74900","SH"
0000102909:90384S303:3095:20181114:10972:SH,13F-HR,"0000102909","90384S303","20181114:0000102909:90384S303:VANGUARD GROUP INC:3095","3095","20181114","10972","SH"
0001008322:756109104:35:20180809:652:SH,13F-HR,"0001008322","756109104","20180809:0001008322:756109104:THOMPSON SIEGEL & WALMSLEY LLC:35","35","20180809","652","SH"
0000105495:14149Y108:740:20180716:15170:SH,13F-HR,"0000105495","14149Y108","20180716:0000105495:14149Y108:WELCH & FORBES LLC:740","740","20180716","15170","SH"
0001000275:002824100:6504:20181114:88658:SH,13F-HR,"0001000275","002824100","20181114:0001000275:002824100:ROYAL BANK OF CANADA:6504","6504","20181114","88658","SH"
0000102909:608190104:3642:20181114:20769:SH,13F-HR,"0000102909","608190104","20181114:0000102909:608190104:VANGUARD GROUP INC:3642","3642","20181114","20769","SH"
0001014306:913017109:1698:20181106:12144:SH,13F-HR,"0001014306","913017109","20181106:0001014306:913017109:DIXON HUBARD FEINOUR & BROWN INC/VA:1698","1698","20181106","12144","SH"
0001007295:369550108:2483:20181115:12130:SH,13F-HR,"0001007295","369550108","20181115:0001007295:369550108:BRIDGES INVESTMENT MANAGEMENT INC:2483","2483","20181115","12130","SH"
0001013536:02319V103:1176:20180813:253967:SH,13F-HR,"0001013536","02319V103","20180813:0001013536:02319V103:AJO, LP:1176","1176","20180813","253967","SH"
0001054074:20825C104:46082:20181106:595381:SH,13F-HR,"0001054074","20825C104","20181106:0001054074:20825C104:BESSEMER GROUP INC:46082","46082","20181106","595381","SH"
0001037389:25374L108:64:20180813:48282:SH,13F-HR,"0001037389","25374L108","20180813:0001037389:25374L108:RENAISSANCE TECHNOLOGIES LLC:64","64","20180813","48282","SH"
0001000275:256746108:330:20181114:4049:SH,13F-HR,"0001000275","256746108","20181114:0001000275:256746108:ROYAL BANK OF CANADA:330","330","20181114","4049","SH"
0000102909:84861D103:60:20181114:2770:SH,13F-HR,"0000102909","84861D103","20181114:0000102909:84861D103:VANGUARD GROUP INC:60","60","20181114","2770","SH"
0000102909:00215F107:85424:20181123:1156260:SH,13F-HR/A,"0000102909","00215F107","20181123:0000102909:00215F107:VANGUARD GROUP INC:85424","85424","20181123","1156260","SH"
0001029311:72357G102:930:20181113:30000:SH,13F-HR,"0001029311","72357G102","20181113:0001029311:72357G102:BANC FUNDS CO LLC:930","930","20181113","30000","SH"
0001009076:008252108:198:20181102:1446:SH,13F-HR,"0001009076","008252108","20181102:0001009076:008252108:COMMERCE BANK:198","198","20181102","1446","SH"
0000102909:30219G108:15939:20181123:167765:SH,13F-HR/A,"0000102909","30219G108","20181123:0000102909:30219G108:VANGUARD GROUP INC:15939","15939","20181123","167765","SH"
0001009207:125141101:338:20180814:55064:SH,13F-HR,"0001009207","125141101","20180814:0001009207:125141101:D. E. Shaw & Co., Inc.:338","338","20180814","55064","SH"
0001029730:02376R102:4:20181114:108:SH,13F-HR,"0001029730","02376R102","20181114:0001029730:02376R102:LADENBURG THALMANN FINANCIAL SERVICES INC.:4","4","20181114","108","SH"
0000102909:099502106:622:20181123:12531:SH,13F-HR/A,"0000102909","099502106","20181123:0000102909:099502106:VANGUARD GROUP INC:622","622","20181123","12531","SH"
0001125816:46132H106:158:20181025:13508:SH,13F-HR,"0001125816","46132H106","20181025:0001125816:46132H106:FIRST TRUST ADVISORS LP:158","158","20181025","13508","SH"
0001029730:03350F106:75:20181114:1550:SH,13F-HR,"0001029730","03350F106","20181114:0001029730:03350F106:LADENBURG THALMANN FINANCIAL SERVICES INC.:75","75","20181114","1550","SH"
0001002784:69478x105:224:20181114:6031:SH,13F-HR,"0001002784","69478x105","20181114:0001002784:69478x105:SHELTON CAPITAL MANAGEMENT:224","224","20181114","6031","SH"
0001055951:881569107:2625:20181114:67281:SH,13F-HR,"0001055951","881569107","20181114:0001055951:881569107:ORBIMED ADVISORS LLC:2625","2625","20181114","67281","SH"
0001040188:72703H101:47562:20180802:1082427:SH,13F-HR,"0001040188","72703H101","20180802:0001040188:72703H101:VICTORY CAPITAL MANAGEMENT INC:47562","47562","20180802","1082427","SH"
0001004244:40434L105:1651:20180814:72775:SH,13F-HR,"0001004244","40434L105","20180814:0001004244:40434L105:NEW ENGLAND ASSET MANAGEMENT INC:1651","1651","20180814","72775","SH"
0000102909:30049A107:14737:20181114:1333696:SH,13F-HR,"0000102909","30049A107","20181114:0000102909:30049A107:VANGUARD GROUP INC:14737","14737","20181114","1333696","SH"
0001123274:464287408:9687:20181107:83620:SH,13F-HR,"0001123274","464287408","20181107:0001123274:464287408:Pictet & Cie (Europe) SA:9687","9687","20181107","83620","SH"
0001035912:617446448:391:20181031:8400:SH,13F-HR,"0001035912","617446448","20181031:0001035912:617446448:EADS & HEALD WEALTH MANAGEMENT:391","391","20181031","8400","SH"
0001050463:92343V104:5667:20180813:112650:SH,13F-HR,"0001050463","92343V104","20180813:0001050463:92343V104:MORGAN DEMPSEY CAPITAL MANAGEMENT LLC:5667","5667","20180813","112650","SH"
0001597694:69318J100:432:20181113:11100:SH,13F-HR,"0001597694","69318J100","20181113:0001597694:69318J100:MUFG Securities EMEA plc:432","432","20181113","11100","SH"
0001076598:96208T104:325:20181115:2074:SH,13F-HR/A,"0001076598","96208T104","20181115:0001076598:96208T104:EATON VANCE MANAGEMENT:325","325","20181115","2074","SH"
0001040188:904708104:1981:20180802:11200:SH,13F-HR,"0001040188","904708104","20180802:0001040188:904708104:VICTORY CAPITAL MANAGEMENT INC:1981","1981","20180802","11200","SH"
0001260824:817565104:227:20181113:5138:SH,13F-HR,"0001260824","817565104","20181113:0001260824:817565104:EVERGREEN CAPITAL MANAGEMENT LLC:227","227","20181113","5138","SH"
0001008937:88579Y101:197:20180710:1000:SH,13F-HR,"0001008937","88579Y101","20180710:0001008937:88579Y101:TRUST CO OF TOLEDO NA /OH/:197","197","20180710","1000","SH"
0001040188:562750109:265:20180802:5627:SH,13F-HR,"0001040188","562750109","20180802:0001040188:562750109:VICTORY CAPITAL MANAGEMENT INC:265","265","20180802","5627","SH"
0000102909:594918104:249829:20181114:2184390:SH,13F-HR,"0000102909","594918104","20181114:0000102909:594918104:VANGUARD GROUP INC:249829","249829","20181114","2184390","SH"
0001029730:826919102:7:20181114:75:SH,13F-HR,"0001029730","826919102","20181114:0001029730:826919102:LADENBURG THALMANN FINANCIAL SERVICES INC.:7","7","20181114","75","SH"
0001009076:922908538:633:20181102:4443:SH,13F-HR,"0001009076","922908538","20181102:0001009076:922908538:COMMERCE BANK:633","633","20181102","4443","SH"
0000102909:71943U104:2688:20181114:159441:SH,13F-HR,"0000102909","71943U104","20181114:0000102909:71943U104:VANGUARD GROUP INC:2688","2688","20181114","159441","SH"
0001029730:45781M101:57:20181114:3739:SH,13F-HR,"0001029730","45781M101","20181114:0001029730:45781M101:LADENBURG THALMANN FINANCIAL SERVICES INC.:57","57","20181114","3739","SH"
0001029730:46435G789:6:20181114:223:SH,13F-HR,"0001029730","46435G789","20181114:0001029730:46435G789:LADENBURG THALMANN FINANCIAL SERVICES INC.:6","6","20181114","223","SH"
0001029730:33741X102:7:20181114:350:SH,13F-HR,"0001029730","33741X102","20181114:0001029730:33741X102:LADENBURG THALMANN FINANCIAL SERVICES INC.:7","7","20181114","350","SH"
0001076598:49926D109:260:20181115:20673:SH,13F-HR/A,"0001076598","49926D109","20181115:0001076598:49926D109:EATON VANCE MANAGEMENT:260","260","20181115","20673","SH"
0001040188:04650Y100:2223:20181101:70490:SH,13F-HR,"0001040188","04650Y100","20181101:0001040188:04650Y100:VICTORY CAPITAL MANAGEMENT INC:2223","2223","20181101","70490","SH"
0001112325:191216100:263:20181003:5704:SH,13F-HR,"0001112325","191216100","20181003:0001112325:191216100:RIVERBRIDGE PARTNERS LLC:263","263","20181003","5704","SH"
0000102909:525558201:1246:20181114:32167:SH,13F-HR,"0000102909","525558201","20181114:0000102909:525558201:VANGUARD GROUP INC:1246","1246","20181114","32167","SH"
0001054074:80105N105:16:20181106:365:SH,13F-HR,"0001054074","80105N105","20181106:0001054074:80105N105:BESSEMER GROUP INC:16","16","20181106","365","SH"
0000102909:684000102:81:20181114:2950:SH,13F-HR,"0000102909","684000102","20181114:0000102909:684000102:VANGUARD GROUP INC:81","81","20181114","2950","SH"
0001080114:11133T103:1804:20181018:13673:SH,13F-HR,"0001080114","11133T103","20181018:0001080114:11133T103:OAKBROOK INVESTMENTS LLC:1804","1804","20181018","13673","SH"
0001039765:600544100:310:20180810:9133:SH,13F-HR,"0001039765","600544100","20180810:0001039765:600544100:ING GROEP NV:310","310","20180810","9133","SH"
0001106191:037612306:13751:20181113:410841:SH,13F-HR/A,"0001106191","037612306","20181113:0001106191:037612306:GMT CAPITAL CORP:13751","13751","20181113","410841","SH"
0001000275:038222105:17818:20181114:461000:SH,13F-HR,"0001000275","038222105","20181114:0001000275:038222105:ROYAL BANK OF CANADA:17818","17818","20181114","461000","SH"
0001054074:134429109:30:20181106:827:SH,13F-HR,"0001054074","134429109","20181106:0001054074:134429109:BESSEMER GROUP INC:30","30","20181106","827","SH"
0001008322:29444U700:1754:20181108:4052:SH,13F-HR,"0001008322","29444U700","20181108:0001008322:29444U700:THOMPSON SIEGEL & WALMSLEY LLC:1754","1754","20181108","4052","SH"
0001009076:464288752:274:20181102:7750:SH,13F-HR,"0001009076","464288752","20181102:0001009076:464288752:COMMERCE BANK:274","274","20181102","7750","SH"
0001021926:46429B697:569:20181102:9973:SH,13F-HR,"0001021926","46429B697","20181102:0001021926:46429B697:CIBC Asset Management Inc:569","569","20181102","9973","SH"
0001029730:464287234:116:20181114:2709:SH,13F-HR,"0001029730","464287234","20181114:0001029730:464287234:LADENBURG THALMANN FINANCIAL SERVICES INC.:116","116","20181114","2709","SH"
0000102909:501044101:1875693:20181114:64434649:SH,13F-HR,"0000102909","501044101","20181114:0000102909:501044101:VANGUARD GROUP INC:1875693","1875693","20181114","64434649","SH"
0001008877:192446102:304:20181003:3934:SH,13F-HR,"0001008877","192446102","20181003:0001008877:192446102:WOODSTOCK CORP:304","304","20181003","3934","SH"
0001010232:92828Q109:3391:20181105:29812:SH,13F-HR,"0001010232","92828Q109","20181105:0001010232:92828Q109:NEW AMSTERDAM PARTNERS LLC/NY:3391","3391","20181105","29812","SH"
0001082020:907818108:927:20181031:5642:SH,13F-HR,"0001082020","907818108","20181031:0001082020:907818108:BOYS ARNOLD & CO INC:927","927","20181031","5642","SH"
0001021926:G96629103:1279:20181102:9073:SH,13F-HR,"0001021926","G96629103","20181102:0001021926:G96629103:CIBC Asset Management Inc:1279","1279","20181102","9073","SH"
0000102909:124769209:18:20181114:7763:SH,13F-HR,"0000102909","124769209","20181114:0000102909:124769209:VANGUARD GROUP INC:18","18","20181114","7763","SH"
0000102909:40075T607:67:20181114:2250:SH,13F-HR,"0000102909","40075T607","20181114:0000102909:40075T607:VANGUARD GROUP INC:67","67","20181114","2250","SH"
0001040188:045487105:135239:20180802:4953812:SH,13F-HR,"0001040188","045487105","20180802:0001040188:045487105:VICTORY CAPITAL MANAGEMENT INC:135239","135239","20180802","4953812","SH"
0000102909:69478X105:193418:20181123:5199409:SH,13F-HR/A,"0000102909","69478X105","20181123:0000102909:69478X105:VANGUARD GROUP INC:193418","193418","20181123","5199409","SH"
0001008894:984249607:302:20180717:30000:SH,13F-HR,"0001008894","984249607","20180717:0001008894:984249607:DEPRINCE RACE & ZOLLO INC:302","302","20180717","30000","SH"
0001078013:883556102:485:20181115:1987:SH,13F-HR/A,"0001078013","883556102","20181115:0001078013:883556102:GREAT LAKES ADVISORS, LLC:485","485","20181115","1987","SH"
0001009076:46137V258:359:20181102:5224:SH,13F-HR,"0001009076","46137V258","20181102:0001009076:46137V258:COMMERCE BANK:359","359","20181102","5224","SH"
